date,line,tweet
2017-11-29 09:34:36-05:00,stm_Verte,Arrêt ligne VERTE entre Atwater et Berri-UQAM. Personne blessée ou malade. Reprise prévue vers 9h52.  #stminfo  I 1 3
2017-11-29 09:36:33-05:00,stm_Verte,Arrêt ligne VERTE entre Atwater et Berri-UQAM. Personne blessée ou malade. Reprise prévue vers 9h50.  #stminfo  I 3 1
2017-11-29 09:36:33-05:00,stm_Verte,Shutdown GREEN line between Atwater and Berri-UQAM. Injured or ill passenger. Service expected to resume at 9:50.  #stminfo  I 1
2017-11-29 09:42:13-05:00,stm_Verte,N’oubliez pas la ligne Orange comme moyen alternatif pour vous déplacer dans le centre-ville  http://ow.ly/tPsX6 http://   #stminfo 1
2017-11-29 09:42:53-05:00,stm_Verte,"Don’t forget, the Orange line can be used as an alternate means of getting around downtown  http://ow.ly/tPt0c http://   #stminfo 1"
2017-11-29 09:52:33-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  E
2017-11-29 09:52:34-05:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  E 2
2017-11-29 09:56:43-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 10h19.  #stminfo  L 1
2017-11-29 09:56:43-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Unauthorized  person on the tracks. Service expected to resume at 10:19.  #stminfo  L 1 1 1
2017-11-29 10:00:53-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 10h20.  #stminfo  J 2
2017-11-29 10:00:53-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Unauthorized  person on the tracks. Service expected to resume at 10:20.  #stminfo  J 1 1
2017-11-29 10:01:03-05:00,stm_Bleue,Interruption en cours : vous pouvez recalculer votre itinéraire en décochant l’option métro :  http://ow.ly/DFXaI http://   #stminfo
2017-11-29 10:01:16-05:00,stm_Bleue,For an alternative to the métro: use the trip calculator (untick métro box):  http://bit.ly/18VVvwT http://   #stminfo 1
2017-11-29 10:16:53-05:00,stm_Bleue,Service normal du métro sur la ligne BLEUE.  #stminfo  T 1
2017-11-29 10:16:54-05:00,stm_Verte,Service normal du métro  #stminfo  H
2017-11-29 10:16:54-05:00,stm_Bleue,Normal métro service on BLUE line.  #stminfo  T 1
2017-11-29 10:16:54-05:00,stm_Verte,Normal métro service  #stminfo  H 2
2017-11-29 17:16:57-05:00,stm_Verte,"@TeresaSeagram @TeresaSeagram Hello Teresa, there was a short delay due to a train breakdown, but service is now resuming, thank you! 1"
2017-11-30 14:46:14-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Presence of smoke. Service expected to resume at 15:04.  #stminfo  P 1 2
2017-11-30 14:46:14-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 15h04.  #stminfo  P 3
2017-11-30 14:50:17-05:00,stm_Bleue,"Interruption en cours : pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l’option métro) :  http://ow.ly/DFXaI http://   #stminfo"
2017-11-30 14:51:17-05:00,stm_Bleue,"Service disrupted at this time : for an alternative to the metro, you may use the trip calculator (untick métro box) :  http://bit.ly/18VVvwT http://   #stminfo 1"
2017-11-30 15:00:31-05:00,stm_Bleue,Vous pouvez aussi utiliser la ligne bus 51-Édouard-Montpetit + la ligne Orange pour vos déplacements entre les stations Snowdon et Jean-Talon - pour horaires bus :  http://ow.ly/pTJH30gVACN http://    #stminfo 1
2017-11-30 15:01:31-05:00,stm_Bleue,"You can use the 51-Édouard-Montpetit bus line + Orange line to travel between Snowdon and Jean-Talon stations, for bus schedules :  http://ow.ly/hiG430gVAKg http://    #stminfo 1"
2017-11-30 15:06:22-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Dégagement de fumée. Reprise prévue vers 15h20.  #stminfo  Y
2017-11-30 15:06:22-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Presence of smoke. Service expected to resume at 15:20.  #stminfo  Y 1 4
2017-11-30 15:09:02-05:00,stm_Bleue,"Pour vous déplacer entre les stations Jean-Talon et Saint-Michel, vous pouvez utiliser les lignes bus 99-Villeray, 93-Jean-Talon ou 95 Bélanger – Pour horaires bus :  http://ow.ly/Xsfp30gVBLe http://   #stminfo"
2017-11-30 15:09:54-05:00,stm_Bleue,"To travel between Jean-Talon and Saint-Michel stations, you can use the 99-Villeray, 93-Jean-Talon or 95 Bélanger bus lines – for bus schedules :  http://ow.ly/mY4M30gVBOb http://   #stminfo 1 2"
2017-11-30 15:14:22-05:00,stm_Bleue,Service normal du métro  #stminfo  D 1
2017-12-01 16:53:29-05:00,stm_Orange,"@Tanagra @Tanagra Bonjour, il y a effectivement eu un court délai sur la ligne orange mais le service régulier reprend actuellement, merci!"
2017-12-01 16:58:29-05:00,stm_Orange,"Hello, yes, there was a short delay on the orange line, but regular service has now resumed, thank you!"
2017-12-01 17:05:14-05:00,stm_Orange,"Regular service has resumed, there should be no more residual delays on the line, have a good evening!"
2017-12-01 20:36:31-05:00,stm_Verte,"@Malva_Ashdown @Malva_Ashdown Bonjour! Il y a en effet deux trains AZUR en service actuellement sur la ligne verte, pour plus de détails :  http://ow.ly/YOQX30gXKAr http://  Bonne fin de journée! :-) 1"
2017-12-04 07:01:07-05:00,stm_Verte,[Station Honoré-Beaugrand] Fin des travaux de voirie : réouverture de la boucle d’autobus Nord dès aujourd'hui  #stminfo 1 4
2017-12-04 07:05:13-05:00,stm_Verte,[Honoré-Beaugrand station] End of road work: the North bus loop reopens today  #stminfo 2 2
2017-12-04 08:44:04-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Dégagement de fumée. Reprise prévue vers 9h25.  #stminfo  G 2 10 5
2017-12-04 08:44:04-05:00,stm_Orange,Shutdown ORANGE line between Côte-Vertu and L-Groulx. Presence of smoke. Service expected to resume at 9:25.  #stminfo  G 1 18 2
2017-12-04 08:51:49-05:00,stm_Orange,Interruption en cours : vous pouvez recalculer votre itinéraire en décochant l’option métro :  http://ow.ly/DFXaI http://   #stminfo 2 3 1
2017-12-04 08:52:04-05:00,stm_Orange,Service disrupted at this time: get new travel directions by unticking métro box:  http://bit.ly/18VVvwT http://    #stminfo 4 1
2017-12-04 09:05:51-05:00,stm_Orange,"@divinexcross @divinexcross and and @Fleurengel @Fleurengel During rush hour, the number of available buses cannot cover the capacity normally handled by the metro. For example, at McGill in rush hour is the equivalent of 12 Boeing 747 circulating in tunnels every 5 minutes.  #stminfo 2 1"
2017-12-04 09:10:14-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et Parc. Dégagement de fumée. Reprise prévue vers 9h25.  #stminfo  F 2 1
2017-12-04 09:10:15-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and Parc. Presence of smoke. Service expected to resume at 9:25.  #stminfo  F 1 1
2017-12-04 09:14:29-05:00,stm_Bleue,Service normal du métro sur la ligne BLEUE.  #stminfo  F 3
2017-12-04 09:14:29-05:00,stm_Bleue,Normal métro service on BLUE line.  #stminfo  F 1 2
2017-12-04 09:17:35-05:00,stm_Orange,Achalandage plus important entre Lionel-Groulx et Montmorency en raison de l'interruption de service de ce matin. Prévoir des délais.  #stminfo 2 1 1
2017-12-04 09:19:00-05:00,stm_Orange,Heavier ridership than usual between Lionel-Groulx and Montmorency because of this morning's métro service interruption. Expect a few delays.  #stminfo 4 2 1
2017-12-04 09:28:12-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et L-Groulx. Dégagement de fumée. Reprise prévue vers 9h45.  #stminfo  F 3 6 1
2017-12-04 09:28:12-05:00,stm_Orange,Shutdown continues ORANGE line between Côte-Vertu and L-Groulx. Presence of smoke. Service expected to resume at 9:45.  #stminfo  F 9 11 3
2017-12-04 09:28:19-05:00,stm_Orange,"@MathieuDormaels @MathieuDormaels En fait depuis, 45 minutes cette information circule sur notre réseau : Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Dégagement de fumée. Reprise prévue vers 9h45. L'avis d'achalandage est pour la portion de la ligne toujours en fonction.  #stminfo 2"
2017-12-04 09:37:31-05:00,stm_Orange,@pinso28 @pinso28 Il s'agit d'une intervention des pompiers. La STM attend la fin de l'intervention pour reprendre le service. I peut être difficile d'estimer la durée de l'arrêt de service en raison des nombreux imprévus qui peuvent survenir. Merci de votre compréhension.  #stminfo 1
2017-12-04 09:51:45-05:00,stm_Orange,@davomatiq @davomatiq Il n'est pas toujours évident d'estimer le temps exact d'un interruption. Beaucoup d'imprévus et d'acteurs impliqués. Merci de votre compréhension. Bonne journée ;)  #stminfo 1 2
2017-12-04 09:53:56-05:00,stm_Orange,@chloeajbernard @chloeajbernard Le service reprend graduellement. 1
2017-12-04 09:59:09-05:00,stm_Orange,@isaducas @isaducas Le service va reprendre graduellement.  #stminfo 1 2 1
2017-12-04 10:01:47-05:00,stm_Orange,@isaducas @isaducas D'ici quelques minutes
2017-12-04 10:06:44-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  P 1 2 1
2017-12-04 10:06:44-05:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  P 1 2 3
2017-12-04 11:33:14-05:00,stm_Orange,Service normal du métro  #stminfo  G 1
2017-12-04 11:33:14-05:00,stm_Orange,Normal métro service  #stminfo  G 2 2
2017-12-05 10:02:12-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Panne d'électricité. Reprise prévue vers 10h28.  #stminfo  R 6 1
2017-12-05 10:02:12-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Power failure. Service expected to resume at 10:28.  #stminfo  R
2017-12-05 10:04:20-05:00,stm_Bleue,Shutdown BLUE line between Snowdon and St-Michel. Power failure. Service expected to resume at 10:30.  #stminfo  J 1
2017-12-05 10:04:20-05:00,stm_Bleue,Arrêt ligne BLEUE entre Snowdon et St-Michel. Panne d'électricité. Reprise prévue vers 10h30.  #stminfo  J 1
2017-12-05 10:08:19-05:00,stm_Bleue,Service normal du métro  #stminfo  Y 1
2017-12-05 10:08:19-05:00,stm_Bleue,Normal métro service  #stminfo  Y 1
2017-12-05 17:16:17-05:00,stm_Orange,"@Butt68Mtl @Butt68Mtl Hello, could you contact us in a DM with your name + email address, we will forward your comment about the escalators at Namur station, thank you!"
2017-12-06 16:52:16-05:00,stm_Verte,"@__E_l_i @__E_l_i Bonjour, il y a en effet eu un ralentissement de service sur la ligne verte en raison d'une panne de train, le service régulier reprend graduellement actuellement, merci! 1 1"
2017-12-06 16:53:54-05:00,stm_Verte,"@DimitriManioc @DimitriManioc Bonjour Dimitri, il y a eu un ralentissement de service sur la ligne verte en raison d'une panne de train, le service régulier reprend graduellement en ce moment, merci!"
2017-12-06 17:39:57-05:00,stm_Orange,"@TheredoneF @TheredoneF Bonjour, il y a eu un ralentissement de service un peu plus tôt sur la ligne, le service a repris, mais des délais résiduels sont possibles, merci!"
2017-12-08 16:42:51-05:00,stm_Orange,"@NancyVoyer @NancyVoyer Bonjour, oui, le service métro fonctionne normalement. Bonne journée! 1"
2017-12-08 21:10:01-05:00,stm_Verte,Shutdown GREEN line between Angrignon and H-Beaugrand. Unauthorized  person on the tracks. Service expected to resume at 21:30.  #stminfo  Q 2 1
2017-12-08 21:24:11-05:00,stm_Verte,Service normal du métro  #stminfo  B
2017-12-08 21:24:11-05:00,stm_Verte,Normal métro service  #stminfo  B 1 1
2017-12-09 17:32:13-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 17h55.  #stminfo  L 2
2017-12-09 17:32:14-05:00,stm_Orange,Shutdown ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at 17:55.  #stminfo  L 1
2017-12-09 17:40:10-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Sherbrooke et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 17h55.  #stminfo  W
2017-12-09 17:40:10-05:00,stm_Orange,Shutdown continues ORANGE line between Sherbrooke and Montmorency. Unauthorized  person on the tracks. Service expected to resume at   #stminfo  W 1
2017-12-09 17:44:00-05:00,stm_Orange,Shutdown continues ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at   #stminfo  K 2 2
2017-12-09 17:51:44-05:00,stm_Orange,Vous pouvez utiliser le calculateur d’itinéraires en décochant l’option «utilisation du métro»  http://ow.ly/DFXaI http://   #stminfo
2017-12-09 17:52:56-05:00,stm_Orange,You may use the trip calculator by deselecting the “With métro” option: http://bit.ly/18VVvwT http://   #stminfo 1
2017-12-09 17:54:05-05:00,stm_Orange,"@ArmandGuedon @ArmandGuedon Bonjour, le service devrait reprendre bientôt.  #stminfo 1"
2017-12-09 17:59:30-05:00,stm_Orange,"@maximecoutie @maximecoutie and and @ArmandGuedon @ArmandGuedon Un message d’interruption est présentement en cours, vous n’avez rien entendu dans la sonorisation?  #stminfo 1"
2017-12-09 18:00:13-05:00,stm_Orange,Shutdown continues ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at   #stminfo  V 4 3 2
2017-12-09 18:00:13-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 18h05.  #stminfo  V 6
2017-12-09 18:07:32-05:00,stm_Orange,En ce moment on prévoit une reprise à 18:15.  #stminfo 1
2017-12-09 18:09:28-05:00,stm_Orange,@joeyx551 @joeyx551 Thank you for the information. We will send it to the right team.  #stminfo
2017-12-09 18:13:44-05:00,stm_Orange,@jesusadren @jesusadren and and @Jfmaj0r @Jfmaj0r For an alternative to the métro: use the trip calculator (untick métro box):  http://bit.ly/18VVvwT http://   #stminfo 2
2017-12-09 18:15:30-05:00,stm_Orange,@NoGo12 @NoGo12 and and @cynthie_ @cynthie_ Ça reprend d’une minute à l’autre!  #stminfo
2017-12-09 18:16:21-05:00,stm_Orange,Arrêt prolongé ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 18h10.  #stminfo  U 2 1
2017-12-09 18:16:22-05:00,stm_Orange,Shutdown continues ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at   #stminfo  U 1 1
2017-12-09 18:16:23-05:00,stm_Orange,@BorisRacicot @BorisRacicot Ça devrait reprendre sous peu!  #stminfo 2
2017-12-09 18:20:36-05:00,stm_Orange,Normal métro service  #stminfo  D 2 2
2017-12-09 18:20:36-05:00,stm_Orange,Service normal du métro  #stminfo  D 1
2017-12-09 18:28:11-05:00,stm_Orange,"@picp40 @picp40 Il s’agissait d’une personne non autorisée en tunnel, non d’un problème d’équipement.  #stminfo 1"
2017-12-09 18:30:31-05:00,stm_Orange,"@voilalasoupe @voilalasoupe En raison de l’achalandage causé par l’interruption, il est normal que le service reprenne graduellement. Le tout devrait rentrer dans l’ordre bientôt.  #stminfo 1 1"
2017-12-10 16:29:58-05:00,stm_Orange,Arrêt ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 16h55.  #stminfo  T 4 2 1
2017-12-10 16:29:58-05:00,stm_Orange,Shutdown ORANGE line between Côte-Vertu and L-Groulx. Unauthorized  person on the tracks. Service expected to resume at 16:55.  #stminfo  T 1 3
2017-12-10 16:34:33-05:00,stm_Orange,Service normal du métro  #stminfo  E
2017-12-10 16:34:34-05:00,stm_Orange,Normal métro service  #stminfo  E 2 1
2017-12-11 15:07:13-05:00,stm_Verte,"@Samlamothe16 @Samlamothe16 Bonjour Samuel, les trains sont nettoyés lorsqu'ils arrivent en terminus. Bonne journée! 1"
2017-12-12 00:40:15-05:00,stm_Verte,Arrêt ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 1h01.  #stminfo  G
2017-12-12 00:40:16-05:00,stm_Verte,Shutdown GREEN line between Angrignon and H-Beaugrand. Unauthorized  person on the tracks. Service expected to resume at 1:01.  #stminfo  G 1
2017-12-12 00:52:50-05:00,stm_Verte,Service normal du métro  #stminfo  J
2017-12-12 00:52:51-05:00,stm_Verte,Normal métro service  #stminfo  J 1
2017-12-12 16:11:22-05:00,stm_Orange,"@ACCSSS @ACCSSS Bonjour, un train a été retiré temporairement sur la ligne en raison d'un problème sur celui-ci, il réintégrera le service sous peu, il peut par contre y avoir un délai légèrement plus long actuellement sur la ligne, merci!"
2017-12-12 16:20:28-05:00,stm_Orange,"@GPhi11y @GPhi11y and and @SPVM @SPVM Hello Phillip, thank you we have forwarded this info to the métro team 1"
2017-12-13 19:30:53-05:00,stm_Orange,"@gelgen @gelgen Bonjour Geneviève, merci nous transmettons l'information à l'équipe métro, bonne fin de journée!"
2017-12-14 19:22:33-05:00,stm_Orange,"@fbasqc @fbasqc Bonjour, certains trains peuvent en effet terminer leur service à la station Henri-Bourassa, cette station étant aussi une station de gare, merci! 2"
